Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value_22,Flag,Flag Description,Note
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,39104,A,Official figure,
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1324,"Tangerines, mandarins, clementines",2020,2020,ha,4658,A,Official figure,
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1620,Tea leaves,2020,2020,ha,88,E,Estimated value,
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1234,Tomatoes,2020,2020,ha,13280,A,Official figure,
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,474,A,Official figure,
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1221,Watermelons,2020,2020,ha,27815,A,Official figure,
QCL,Crops and livestock products,466,Mali,5312,Area harvested,111,Wheat,2020,2020,ha,7000,A,Official figure,
QCL,Crops and livestock products,466,Mali,5312,Area harvested,1540,Yams,2020,2020,ha,6119,A,Official figure,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,115,Barley,2020,2020,ha,488,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1701,"Beans, dry",2020,2020,ha,11018,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1706,"Cow peas, dry",2020,2020,ha,22510,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1314,Dates,2020,2020,ha,9194,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,1072,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,112,Maize (corn),2020,2020,ha,24000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1449.01,Melonseed,2020,2020,ha,4297,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,118,Millet,2020,2020,ha,11000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,838,E,Estimated value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,33667,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,873,E,Estimated value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1705,"Peas, dry",2020,2020,ha,31140,E,Estimated value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1510,Potatoes,2020,2020,ha,390,E,Estimated value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,113,Rice,2020,2020,ha,68000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,114,Sorghum,2020,2020,ha,204000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,2775,E,Estimated value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1221,Watermelons,2020,2020,ha,4713,E,Estimated value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,111,Wheat,2020,2020,ha,3421,I,Imputed value,
QCL,Crops and livestock products,478,Mauritania,5312,Area harvested,1540,Yams,2020,2020,ha,472,I,Imputed value,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1311,Avocados,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1312,Bananas,2020,2020,ha,486,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1212,Cabbages,2020,2020,ha,286,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1251,Carrots and turnips,2020,2020,ha,262,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,37,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1213,Cauliflowers and broccoli,2020,2020,ha,86,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,ha,311,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,414,I,Imputed value,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1610,"Coffee, green",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,328,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1233,Eggplants (aubergines),2020,2020,ha,290,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1657,"Ginger, raw",2020,2020,ha,69,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1290.01,Green corn (maize),2020,2020,ha,87,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1252,Green garlic,2020,2020,ha,7,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,166,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2020,2020,ha,9,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1214,Lettuce and chicory,2020,2020,ha,111,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,112,Maize (corn),2020,2020,ha,87,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1239.01,Okra,2020,2020,ha,207,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,331,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,271,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2020,2020,ha,190,E,Estimated value,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1929.9,"Other fibre crops, raw, n.e.c.",2020,2020,ha,137,I,Imputed value,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,657,E,Estimated value,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,2020,ha,12,I,Imputed value,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,324,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1242,"Peas, green",2020,2020,ha,0,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1318,Pineapples,2020,2020,ha,464,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1375,"Pistachios, in shell",2020,2020,ha,3,E,Estimated value,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1510,Potatoes,2020,2020,ha,650,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1235,"Pumpkins, squash and gourds",2020,2020,ha,1787,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,113,Rice,2020,2020,ha,0,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1802,Sugar cane,2020,2020,ha,43711,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,41,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1550,Taro,2020,2020,ha,117,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1620,Tea leaves,2020,2020,ha,667,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1234,Tomatoes,2020,2020,ha,626,A,Official figure,
QCL,Crops and livestock products,480,Mauritius,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,0,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1371,"Almonds, in shell",2020,2020,ha,209233,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2020,ha,25693,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1341,Apples,2020,2020,ha,51871,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1343,Apricots,2020,2020,ha,10594,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1216,Artichokes,2020,2020,ha,2891,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1211,Asparagus,2020,2020,ha,3,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1311,Avocados,2020,2020,ha,6745,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1312,Bananas,2020,2020,ha,8786,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,115,Barley,2020,2020,ha,1495190,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1701,"Beans, dry",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1355.01,Blueberries,2020,2020,ha,7233,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1702,"Broad beans and horse beans, dry",2020,2020,ha,107408,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1243,"Broad beans and horse beans, green",2020,2020,ha,12942,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1212,Cabbages,2020,2020,ha,2326,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1195,Canary seed,2020,2020,ha,34,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1229,Cantaloupes and other melons,2020,2020,ha,16830,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1251,Carrots and turnips,2020,2020,ha,24250,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1447,Castor oil seeds,2020,2020,ha,269,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1213,Cauliflowers and broccoli,2020,2020,ha,2489,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1199.9,Cereals n.e.c.,2020,2020,ha,6751,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1344.02,Cherries,2020,2020,ha,3056,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1703,"Chick peas, dry",2020,2020,ha,53599,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,1386,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,ha,4146,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1656,"Cloves (whole stems), raw",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,1311,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1314,Dates,2020,2020,ha,61332,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,ha,21,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1233,Eggplants (aubergines),2020,2020,ha,2466,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1315,Figs,2020,2020,ha,63131,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1330,Grapes,2020,2020,ha,39405,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1252,Green garlic,2020,2020,ha,2310,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,13984,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2020,2020,ha,140,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,3349,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1704,"Lentils, dry",2020,2020,ha,40560,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1214,Lettuce and chicory,2020,2020,ha,270,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1441,Linseed,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1356,Locust beans (carobs),2020,2020,ha,10448,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1709.02,Lupins,2020,2020,ha,86662,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,112,Maize (corn),2020,2020,ha,71087,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,36,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,118,Millet,2020,2020,ha,2604,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,117,Oats,2020,2020,ha,15009,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1450,Olives,2020,2020,ha,1068895,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,31862,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1253.01,"Onions and shallots, green",2020,2020,ha,2613,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1323,Oranges,2020,2020,ha,59456,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,9704,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2020,2020,ha,236,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2020,2020,ha,2087,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,8119,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,ha,130,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2020,2020,ha,241,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,28205,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,2020,ha,5284,E,Estimated value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1349.2,Other stone fruits,2020,2020,ha,36,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1319,"Other tropical fruits, n.e.c.",2020,2020,ha,72,I,Imputed value,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,9704,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1317,Papayas,2020,2020,ha,65,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1345,Peaches and nectarines,2020,2020,ha,14358,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1342.01,Pears,2020,2020,ha,3739,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1705,"Peas, dry",2020,2020,ha,42223,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1242,"Peas, green",2020,2020,ha,14500,A,Official figure,
QCL,Crops and livestock products,504,Morocco,5312,Area harvested,1930.01,"Peppermint, spearmint",2020,2020,ha,2551,A,Official figure,
